CustomerID,Name,Age,Gender,Location,Subscription_Length_Months,Monthly_Bill,Total_Usage_GB,Churn
71384,Customer_71384,68,Male,New York,7,92.4,478,1
41820,Customer_41820,64,Female,Los Angeles,13,66.7,163,0
94101,Customer_94101,43,Female,Los Angeles,19,54.32,125,0
26700,Customer_26700,23,Female,Chicago,8,45.84,295,0
69246,Customer_69246,41,Male,Houston,9,62.31,444,1
39534,Customer_39534,54,Female,Los Angeles,20,75.2,424,1
91576,Customer_91576,52,Male,Miami,20,89.32,421,1
79811,Customer_79811,21,Female,Miami,13,76.25,445,0
34784,Customer_34784,56,Female,Miami,4,63.23,498,1
5294,Customer_5294,59,Male,Miami,23,39.13,235,0
98984,Customer_98984,57,Female,Houston,22,56.28,116,0
44991,Customer_44991,51,Male,Miami,15,45.34,500,1
10963,Customer_10963,47,Female,Chicago,24,59.02,452,1
72674,Customer_72674,59,Male,Los Angeles,23,85.69,319,0
46096,Customer_46096,30,Male,Houston,1,82.04,287,0
13537,Customer_13537,44,Male,Miami,6,93.72,432,0
95182,Customer_95182,21,Female,Miami,11,69.34,211,1
48105,Customer_48105,33,Male,Chicago,20,72.41,342,1
38330,Customer_38330,56,Female,Chicago,16,95.45,310,0
91609,Customer_91609,59,Male,New York,11,83.2,307,0
4961,Customer_4961,44,Female,New York,15,38.47,51,1
23158,Customer_23158,38,Female,Chicago,11,92.68,65,1
84659,Customer_84659,33,Male,Miami,4,49.73,323,0
6738,Customer_6738,34,Female,Los Angeles,1,65.48,263,1
66775,Customer_66775,64,Female,Miami,5,69.27,418,0
68212,Customer_68212,45,Male,New York,20,70.71,404,1
74103,Customer_74103,36,Female,Chicago,22,31.17,443,0
70718,Customer_70718,21,Male,Miami,6,66.53,211,0
81035,Customer_81035,63,Male,Houston,20,44.73,75,1
38868,Customer_38868,52,Female,Houston,12,90.43,154,1
65021,Customer_65021,64,Male,Houston,21,82.55,114,1
6176,Customer_6176,21,Female,New York,4,97.17,495,0
63317,Customer_63317,23,Male,Los Angeles,12,71.17,134,0
90803,Customer_90803,51,Female,Los Angeles,15,65.3,90,1
1762,Customer_1762,39,Female,New York,19,99.92,244,1
47103,Customer_47103,27,Female,New York,18,43.74,181,1
25210,Customer_25210,67,Female,Los Angeles,1,61.99,339,0
54486,Customer_54486,30,Female,Los Angeles,14,38.89,86,0
34828,Customer_34828,22,Female,Chicago,3,84.79,133,0
23161,Customer_23161,42,Female,Los Angeles,10,96.08,446,0
78299,Customer_78299,64,Female,Miami,19,88.54,140,0
51136,Customer_51136,66,Male,Los Angeles,22,64.99,426,1
49283,Customer_49283,68,Male,New York,16,80.76,132,1
12408,Customer_12408,45,Male,Houston,19,75.64,161,0
32098,Customer_32098,19,Female,New York,8,35.89,119,0
92930,Customer_92930,54,Male,Chicago,3,55.9,206,1
10369,Customer_10369,69,Female,Houston,24,95.54,475,1
47078,Customer_47078,40,Female,New York,3,63.75,257,0
71240,Customer_71240,18,Female,New York,11,68.37,353,1
82930,Customer_82930,36,Female,Los Angeles,2,35.06,165,1
39784,Customer_39784,56,Female,New York,22,38.79,250,0
53396,Customer_53396,61,Female,Houston,18,47.6,429,0
74357,Customer_74357,63,Female,Miami,22,58.65,140,0
75984,Customer_75984,27,Female,New York,10,39.26,59,0
73423,Customer_73423,59,Female,Miami,15,88.24,332,1
62914,Customer_62914,40,Male,New York,13,67.08,151,1
41311,Customer_41311,22,Male,Los Angeles,10,85.82,412,1
26355,Customer_26355,43,Male,New York,6,32.04,233,0
38132,Customer_38132,66,Female,New York,12,57.35,260,0
55931,Customer_55931,63,Female,Miami,3,56.13,290,0
83184,Customer_83184,69,Male,Chicago,5,50.69,477,1
72007,Customer_72007,42,Male,Miami,13,38.08,204,0
7232,Customer_7232,19,Female,Miami,7,53.5,425,0
40651,Customer_40651,56,Female,Chicago,17,39.25,401,0
8350,Customer_8350,50,Male,Los Angeles,20,45.9,388,0
88597,Customer_88597,22,Male,New York,8,30.36,132,0
27227,Customer_27227,35,Male,Chicago,14,87.16,439,0
59730,Customer_59730,27,Female,New York,19,77.37,63,0
91636,Customer_91636,62,Male,Miami,24,33.37,113,0
59508,Customer_59508,52,Male,Chicago,23,82.95,403,0
29225,Customer_29225,46,Female,Los Angeles,3,46.12,425,0
55995,Customer_55995,25,Male,New York,5,62.32,461,0
94783,Customer_94783,66,Male,Houston,22,33.77,446,0
77954,Customer_77954,51,Female,Chicago,12,63.14,137,1
39456,Customer_39456,18,Male,Chicago,5,48.06,454,0
50368,Customer_50368,61,Male,Miami,11,92.93,186,1
7390,Customer_7390,42,Male,Los Angeles,23,51.21,404,1
28397,Customer_28397,50,Male,Chicago,19,88.66,450,0
14080,Customer_14080,45,Male,New York,18,39.07,407,0
85926,Customer_85926,58,Male,New York,21,96.98,80,1
35205,Customer_35205,24,Female,Chicago,11,98.26,352,0
26943,Customer_26943,39,Female,New York,11,30.34,463,1
6145,Customer_6145,51,Male,Miami,21,76.09,317,0
80696,Customer_80696,67,Male,Miami,6,89.94,349,0
93616,Customer_93616,61,Male,Houston,8,88.87,235,0
83557,Customer_83557,65,Female,New York,16,72.61,403,1
14897,Customer_14897,23,Male,Houston,21,55.37,103,1
22301,Customer_22301,68,Female,Miami,19,70.22,292,1
23230,Customer_23230,62,Female,Miami,5,63.95,192,0
97575,Customer_97575,69,Male,Miami,2,90.71,367,0
9970,Customer_9970,46,Female,Los Angeles,22,38.28,477,1
16578,Customer_16578,40,Male,Houston,21,40.47,177,1
89963,Customer_89963,65,Female,Los Angeles,3,91.95,194,1
70884,Customer_70884,40,Female,Miami,21,41.15,350,1
66663,Customer_66663,34,Male,Houston,21,65.05,315,0
9936,Customer_9936,68,Male,Houston,14,88.22,233,1
74676,Customer_74676,48,Male,Chicago,7,32.65,61,0
93400,Customer_93400,30,Female,Chicago,7,53.1,65,0
22894,Customer_22894,53,Female,Los Angeles,9,49.76,404,1
29080,Customer_29080,23,Male,Chicago,13,67.88,474,0
22876,Customer_22876,32,Male,Miami,15,51.01,196,1
40268,Customer_40268,67,Female,Miami,17,33.82,231,1
98465,Customer_98465,58,Male,Chicago,18,79.04,201,1
12526,Customer_12526,54,Female,Chicago,4,92.87,231,0
68455,Customer_68455,68,Male,Los Angeles,9,91.35,343,1
78539,Customer_78539,51,Female,Miami,15,44.87,262,1
8892,Customer_8892,56,Female,Los Angeles,3,36.6,423,0
29809,Customer_29809,21,Female,Los Angeles,9,91.74,261,0
62878,Customer_62878,26,Male,New York,17,88.2,345,0
97829,Customer_97829,54,Female,Miami,1,94.02,104,1
2119,Customer_2119,27,Female,Chicago,6,72.66,386,0
84431,Customer_84431,26,Female,Los Angeles,4,31.23,175,0
32615,Customer_32615,21,Male,Miami,5,34.56,245,1
50636,Customer_50636,31,Male,New York,5,81.91,332,1
67071,Customer_67071,21,Female,Chicago,7,67.16,457,0
37121,Customer_37121,32,Female,Miami,5,76.29,425,1
65844,Customer_65844,66,Female,Chicago,19,64.11,163,0
52911,Customer_52911,52,Female,Houston,4,63.64,232,1
26716,Customer_26716,56,Female,Houston,9,44.87,203,0
31412,Customer_31412,23,Male,New York,10,92.69,401,0
53805,Customer_53805,52,Male,New York,12,81.05,242,0
2228,Customer_2228,37,Male,Houston,18,46.13,108,0
22152,Customer_22152,24,Male,Miami,3,79.38,77,0
88960,Customer_88960,60,Male,Chicago,4,95.77,75,0
98447,Customer_98447,41,Female,Chicago,20,83.38,235,1
19339,Customer_19339,33,Female,Los Angeles,15,65.46,441,1
42489,Customer_42489,64,Female,Chicago,19,45.11,363,0
24616,Customer_24616,59,Female,Los Angeles,8,81.71,473,0
79589,Customer_79589,29,Female,Miami,2,78.36,399,0
91069,Customer_91069,58,Female,Miami,5,80.22,474,0
89636,Customer_89636,18,Female,New York,1,73.59,345,1
68099,Customer_68099,26,Female,Houston,4,68.67,364,0
57534,Customer_57534,46,Male,Chicago,10,91.22,358,0
24355,Customer_24355,18,Female,New York,17,82.8,249,0
57089,Customer_57089,43,Female,Los Angeles,18,78.64,103,0
56324,Customer_56324,21,Male,Miami,4,62.33,397,1
10528,Customer_10528,51,Male,Chicago,22,71.96,463,1
79016,Customer_79016,69,Female,Houston,10,38.57,445,0
55787,Customer_55787,36,Male,Miami,14,33.0,222,0
78307,Customer_78307,47,Male,Los Angeles,14,80.52,159,0
17994,Customer_17994,40,Female,Chicago,23,37.84,228,1
71483,Customer_71483,19,Male,Houston,19,46.14,379,0
99501,Customer_99501,44,Male,Miami,10,98.66,187,0
12937,Customer_12937,29,Female,Miami,2,37.92,86,1
47474,Customer_47474,31,Male,Chicago,3,99.82,124,1
31484,Customer_31484,21,Male,Miami,8,97.38,466,1
28926,Customer_28926,36,Male,Chicago,5,37.66,309,1
92255,Customer_92255,61,Female,Chicago,5,73.28,466,0
53298,Customer_53298,64,Male,New York,1,62.89,278,1
45530,Customer_45530,55,Male,Chicago,1,48.71,160,0
27391,Customer_27391,49,Male,Miami,17,95.54,116,0
57562,Customer_57562,21,Male,Miami,15,55.1,495,0
58872,Customer_58872,23,Male,New York,2,31.14,424,0
53357,Customer_53357,65,Female,Los Angeles,16,55.41,411,0
22968,Customer_22968,27,Male,New York,10,52.29,476,1
88995,Customer_88995,20,Female,Houston,20,37.15,90,0
9555,Customer_9555,30,Male,Los Angeles,5,84.75,472,0
94233,Customer_94233,33,Male,Houston,12,66.12,499,1
93673,Customer_93673,23,Female,Miami,22,31.0,226,0
53663,Customer_53663,19,Female,Houston,14,56.39,474,0
91972,Customer_91972,31,Male,Los Angeles,13,30.59,89,0
75866,Customer_75866,23,Female,Chicago,16,52.08,444,1
37534,Customer_37534,59,Male,Houston,10,87.01,338,1
22372,Customer_22372,67,Female,Houston,21,36.51,476,1
94967,Customer_94967,26,Female,Los Angeles,1,36.89,319,1
29660,Customer_29660,36,Male,New York,9,74.11,180,1
48855,Customer_48855,68,Female,New York,1,43.97,291,1
13513,Customer_13513,65,Female,Chicago,22,47.02,108,0
10924,Customer_10924,29,Male,Houston,16,74.87,414,1
83392,Customer_83392,49,Female,Los Angeles,22,66.02,111,0
31761,Customer_31761,26,Male,Miami,24,35.4,316,1
17327,Customer_17327,65,Male,Los Angeles,17,77.66,469,1
73824,Customer_73824,63,Female,Houston,14,56.08,305,0
94989,Customer_94989,40,Male,New York,2,72.95,462,0
52496,Customer_52496,40,Female,Miami,10,83.54,434,1
36022,Customer_36022,56,Female,Chicago,4,60.11,211,1
27698,Customer_27698,60,Male,New York,24,61.02,460,1
9231,Customer_9231,44,Male,Chicago,10,94.99,271,0
98862,Customer_98862,45,Female,New York,10,34.52,500,0
58113,Customer_58113,63,Female,Houston,1,84.93,340,0
74288,Customer_74288,46,Female,Miami,10,50.54,408,1
69102,Customer_69102,36,Male,Miami,21,40.24,500,0
74056,Customer_74056,57,Female,New York,1,37.37,112,1
84176,Customer_84176,37,Female,Chicago,23,33.44,316,1
58101,Customer_58101,53,Female,Chicago,13,76.74,275,1
32448,Customer_32448,24,Female,Chicago,1,52.48,342,1
5894,Customer_5894,25,Male,Los Angeles,11,37.11,210,1
20529,Customer_20529,23,Male,Houston,21,70.21,95,0
54553,Customer_54553,24,Female,Chicago,17,54.65,379,0
91001,Customer_91001,55,Female,Los Angeles,7,86.71,311,0
64316,Customer_64316,62,Female,Chicago,10,85.08,124,1
60479,Customer_60479,24,Female,Los Angeles,22,58.06,69,0
64840,Customer_64840,40,Male,Chicago,7,68.07,150,1
10877,Customer_10877,60,Female,Houston,23,33.07,168,0
53862,Customer_53862,60,Male,Chicago,18,92.53,484,1
72008,Customer_72008,20,Female,Los Angeles,22,65.49,130,1
45888,Customer_45888,32,Female,Houston,6,78.86,208,0
5941,Customer_5941,36,Female,Chicago,14,75.06,261,0
32495,Customer_32495,26,Female,Houston,18,95.11,212,0
50072,Customer_50072,49,Female,New York,18,46.0,352,0
37062,Customer_37062,48,Male,Miami,23,48.69,77,1
95995,Customer_95995,25,Male,Miami,17,76.81,355,0
76737,Customer_76737,65,Female,Los Angeles,24,71.94,281,0
84926,Customer_84926,51,Male,Los Angeles,19,74.89,242,0
70755,Customer_70755,44,Female,Miami,12,78.72,473,0
79957,Customer_79957,47,Male,Miami,11,56.36,274,1
49855,Customer_49855,68,Male,Chicago,3,43.73,500,0
77677,Customer_77677,59,Male,Chicago,17,52.83,134,1
78037,Customer_78037,23,Female,Los Angeles,16,52.1,368,0
96312,Customer_96312,39,Female,Chicago,5,52.12,272,1
88781,Customer_88781,57,Male,Houston,18,86.64,56,1
72027,Customer_72027,35,Male,New York,5,90.61,270,0
29732,Customer_29732,57,Female,Los Angeles,24,87.83,496,1
22211,Customer_22211,26,Female,Houston,16,45.31,480,0
9640,Customer_9640,21,Male,Los Angeles,23,30.38,121,0
81298,Customer_81298,64,Male,New York,16,88.21,110,1
44482,Customer_44482,63,Female,Los Angeles,13,46.96,146,0
3366,Customer_3366,33,Female,Chicago,3,46.76,150,1
81028,Customer_81028,35,Female,Chicago,5,97.1,414,0
81466,Customer_81466,45,Female,Chicago,23,62.39,395,1
76872,Customer_76872,36,Male,Los Angeles,23,33.39,76,1
85179,Customer_85179,26,Male,Los Angeles,23,45.53,481,0
30808,Customer_30808,37,Male,Miami,6,31.91,443,0
45693,Customer_45693,28,Female,Chicago,1,48.71,59,0
69994,Customer_69994,59,Female,Los Angeles,19,84.99,489,0
32978,Customer_32978,24,Female,Miami,18,52.4,341,0
46064,Customer_46064,37,Female,Miami,19,82.99,181,0
93373,Customer_93373,28,Male,Houston,6,48.69,302,1
95665,Customer_95665,23,Female,Los Angeles,16,32.5,482,0
52076,Customer_52076,23,Male,Chicago,18,52.72,383,1
51445,Customer_51445,44,Male,Miami,24,38.18,75,1
2122,Customer_2122,51,Male,Los Angeles,20,40.36,329,0
45809,Customer_45809,60,Female,Houston,1,93.04,170,1
10998,Customer_10998,51,Female,Chicago,1,91.13,165,0
20010,Customer_20010,61,Female,Houston,1,42.14,492,1
44326,Customer_44326,58,Female,Houston,16,46.21,61,0
25181,Customer_25181,65,Male,Los Angeles,21,68.65,446,0
31105,Customer_31105,64,Male,New York,19,55.79,409,0
36652,Customer_36652,20,Female,New York,2,92.49,405,1
69394,Customer_69394,43,Female,New York,6,74.69,256,0
38058,Customer_38058,29,Female,Chicago,10,66.8,140,1
56904,Customer_56904,63,Male,New York,20,77.21,402,1
66786,Customer_66786,58,Female,Chicago,23,70.75,119,0
12425,Customer_12425,28,Male,Chicago,12,48.55,469,0
91028,Customer_91028,63,Male,Los Angeles,13,47.44,133,0
87418,Customer_87418,70,Female,Miami,24,58.36,217,0
70593,Customer_70593,28,Male,Los Angeles,21,43.55,464,1
17347,Customer_17347,39,Female,Los Angeles,5,34.19,423,1
40726,Customer_40726,44,Male,Chicago,6,69.7,64,1
57953,Customer_57953,18,Female,Los Angeles,8,37.71,90,0
41616,Customer_41616,37,Male,Los Angeles,24,47.93,360,1
61572,Customer_61572,42,Male,Los Angeles,14,93.08,154,1
76212,Customer_76212,47,Female,Chicago,17,92.62,218,0
98134,Customer_98134,23,Male,Los Angeles,16,38.32,387,1
11612,Customer_11612,25,Female,Los Angeles,1,40.14,150,0
42643,Customer_42643,67,Male,Houston,9,99.12,352,1
65007,Customer_65007,66,Male,Los Angeles,3,62.83,148,1
42720,Customer_42720,57,Male,Houston,15,99.24,96,1
15278,Customer_15278,65,Male,Los Angeles,13,30.94,448,0
54417,Customer_54417,43,Female,Houston,3,86.15,170,1
36260,Customer_36260,68,Female,Houston,5,98.34,466,1
14529,Customer_14529,33,Male,Los Angeles,7,99.34,358,0
8091,Customer_8091,44,Female,Houston,13,39.45,309,1
4600,Customer_4600,57,Female,Miami,24,52.62,287,0
96232,Customer_96232,52,Female,New York,20,79.82,499,1
3047,Customer_3047,68,Female,Miami,17,71.69,284,0
47266,Customer_47266,24,Male,Miami,19,74.22,346,0
50354,Customer_50354,55,Female,New York,9,56.26,193,0
52701,Customer_52701,68,Female,Chicago,11,30.3,463,1
6474,Customer_6474,21,Female,Chicago,20,88.43,305,1
20664,Customer_20664,31,Female,Houston,23,99.66,341,1
30023,Customer_30023,63,Male,Los Angeles,11,81.97,290,1
19028,Customer_19028,66,Female,Miami,13,87.42,245,1
85850,Customer_85850,54,Male,Los Angeles,19,32.24,195,0
27087,Customer_27087,59,Male,Chicago,16,66.01,249,0
53289,Customer_53289,39,Female,Chicago,8,53.86,137,0
5250,Customer_5250,68,Female,New York,23,40.89,167,1
45043,Customer_45043,28,Female,New York,9,62.04,226,1
84879,Customer_84879,40,Male,New York,17,97.93,102,1
4850,Customer_4850,47,Female,Houston,20,58.31,146,0
74451,Customer_74451,55,Male,Chicago,4,90.96,92,0
84382,Customer_84382,30,Male,Houston,9,44.76,397,1
99733,Customer_99733,40,Female,Miami,22,75.72,202,0
50847,Customer_50847,65,Male,Miami,17,58.37,200,1
21673,Customer_21673,36,Female,Chicago,9,66.23,93,1
71612,Customer_71612,66,Male,New York,4,73.28,416,1
6224,Customer_6224,49,Female,Los Angeles,1,91.3,403,0
43949,Customer_43949,34,Male,Los Angeles,2,84.96,368,1
5568,Customer_5568,58,Female,Houston,17,48.91,248,1
71166,Customer_71166,40,Male,Miami,24,31.61,58,1
8078,Customer_8078,29,Male,Los Angeles,12,84.29,430,0
94720,Customer_94720,50,Female,Chicago,6,39.1,206,0
13589,Customer_13589,19,Female,Los Angeles,24,33.36,352,0
48528,Customer_48528,22,Male,New York,3,56.15,199,0
13252,Customer_13252,51,Female,Miami,20,52.25,280,1
16763,Customer_16763,64,Female,Los Angeles,13,88.26,226,0
44885,Customer_44885,29,Female,Houston,19,34.47,267,1
81989,Customer_81989,33,Male,Houston,4,44.43,221,1
80214,Customer_80214,44,Female,Houston,20,90.93,310,1
93737,Customer_93737,67,Male,Los Angeles,11,87.8,153,1
39635,Customer_39635,50,Male,Miami,14,92.32,360,1
42993,Customer_42993,50,Female,Miami,14,97.38,204,1
34264,Customer_34264,21,Female,New York,22,39.61,277,1
44876,Customer_44876,55,Male,Miami,24,68.93,374,1
78278,Customer_78278,45,Female,Houston,9,88.77,186,0
42025,Customer_42025,67,Male,Los Angeles,2,36.25,188,1
68245,Customer_68245,55,Male,New York,15,94.16,163,1
74668,Customer_74668,39,Male,Los Angeles,12,87.93,166,1
43167,Customer_43167,21,Male,Miami,7,84.82,341,1
59529,Customer_59529,50,Male,Chicago,5,40.89,81,0
19330,Customer_19330,43,Female,New York,2,55.95,304,0
44276,Customer_44276,42,Female,Los Angeles,1,60.47,466,0
47181,Customer_47181,62,Male,New York,10,84.2,117,0
96988,Customer_96988,64,Female,Miami,17,78.38,115,0
43098,Customer_43098,58,Female,Houston,17,52.59,184,0
6084,Customer_6084,18,Female,Los Angeles,17,73.69,93,0
74339,Customer_74339,18,Male,Houston,15,30.51,388,0
76300,Customer_76300,48,Female,Miami,10,30.93,321,1
79102,Customer_79102,65,Male,Miami,4,97.71,202,1
82232,Customer_82232,40,Female,Houston,2,37.34,237,0
65418,Customer_65418,30,Female,Miami,20,37.66,336,0
21577,Customer_21577,46,Female,Houston,9,97.07,149,0
67119,Customer_67119,53,Female,Miami,8,48.04,268,1
3162,Customer_3162,61,Female,Los Angeles,9,87.97,411,0
55984,Customer_55984,57,Female,Houston,3,38.2,433,1
678,Customer_678,22,Male,Miami,9,89.6,396,1
82563,Customer_82563,53,Female,Houston,18,40.77,307,0
35164,Customer_35164,37,Male,Los Angeles,14,69.9,140,0
51676,Customer_51676,22,Male,Los Angeles,7,92.16,276,0
23981,Customer_23981,59,Female,New York,4,86.64,146,1
79497,Customer_79497,58,Female,Los Angeles,11,80.97,334,1
14399,Customer_14399,37,Female,Chicago,23,52.75,356,1
89178,Customer_89178,40,Male,Los Angeles,20,97.61,318,0
26451,Customer_26451,28,Female,Chicago,16,36.09,463,1
14728,Customer_14728,28,Female,New York,23,44.37,161,1
75090,Customer_75090,26,Female,Los Angeles,7,78.11,173,0
44298,Customer_44298,65,Female,Chicago,7,68.51,241,1
644,Customer_644,36,Male,Los Angeles,8,45.06,167,1
23974,Customer_23974,67,Female,Miami,3,63.11,192,0
28668,Customer_28668,70,Male,Miami,9,78.77,229,0
1334,Customer_1334,62,Male,New York,18,41.62,80,1
96081,Customer_96081,64,Male,Miami,24,98.71,241,1
63222,Customer_63222,31,Male,Miami,10,57.62,391,1
43086,Customer_43086,43,Female,Houston,16,44.29,443,0
95171,Customer_95171,24,Female,New York,13,82.11,283,1
24898,Customer_24898,59,Male,Los Angeles,21,56.38,170,0
9642,Customer_9642,28,Male,Houston,7,54.31,205,0
57447,Customer_57447,66,Male,Miami,21,71.97,323,1
36090,Customer_36090,20,Male,Chicago,2,45.97,200,1
14703,Customer_14703,68,Female,Miami,4,35.55,483,0
60314,Customer_60314,41,Female,Houston,4,78.61,459,0
648,Customer_648,34,Female,Los Angeles,15,94.82,305,1
99141,Customer_99141,34,Female,Los Angeles,15,97.33,328,1
47503,Customer_47503,50,Female,Miami,21,44.46,416,1
99057,Customer_99057,54,Female,Houston,11,32.99,295,1
12791,Customer_12791,62,Female,Houston,17,52.08,479,0
97659,Customer_97659,55,Male,Los Angeles,10,40.68,175,1
18071,Customer_18071,31,Male,Chicago,16,36.17,110,1
4349,Customer_4349,26,Female,Houston,6,80.32,194,0
41809,Customer_41809,31,Female,Los Angeles,14,90.79,295,1
44631,Customer_44631,58,Female,Miami,17,70.4,269,0
69792,Customer_69792,18,Male,Miami,8,45.55,422,0
38989,Customer_38989,34,Female,Los Angeles,6,95.33,177,1
50294,Customer_50294,41,Female,Chicago,11,62.07,165,1
61486,Customer_61486,64,Male,Chicago,17,41.23,231,0
15913,Customer_15913,55,Male,Houston,4,80.1,274,1
46555,Customer_46555,19,Male,New York,22,99.17,185,0
99326,Customer_99326,18,Female,New York,23,78.69,157,1
45521,Customer_45521,37,Male,Houston,24,88.71,206,0
83304,Customer_83304,25,Male,Los Angeles,8,73.72,144,0
19192,Customer_19192,61,Male,Chicago,17,92.78,290,0
25295,Customer_25295,50,Male,New York,17,98.16,231,0
53817,Customer_53817,55,Female,New York,5,57.4,452,0
53380,Customer_53380,32,Female,Houston,11,83.88,92,0
53240,Customer_53240,22,Female,Los Angeles,10,40.88,242,1
54528,Customer_54528,39,Female,New York,1,33.26,248,0
47075,Customer_47075,49,Male,Houston,9,85.03,322,0
57564,Customer_57564,23,Female,Chicago,14,83.53,359,0
82447,Customer_82447,70,Female,Los Angeles,18,47.03,269,0
19568,Customer_19568,36,Female,Houston,11,70.39,304,0
